number of parameters: 81.81M
iter 0: loss 8.753521919250488, loss_a 8.748482704162598, loss_b 8.766866683959961, lr 1.188118811881188e-05
iter 2400: loss 1.028627872467041, loss_a 0.7660000920295715, loss_b 1.7168105840682983, lr 0.000598036251097465
iter 2410: loss 0.9881608486175537, loss_a 0.7599964141845703, loss_b 1.5441887378692627, lr 0.0005980191662980051
iter 2420: loss 1.057504415512085, loss_a 0.7595975399017334, loss_b 1.8759982585906982, lr 0.0005980020077740268
iter 2430: loss 1.0534520149230957, loss_a 0.7678633332252502, loss_b 1.8679184913635254, lr 0.0005979847755302505
iter 2440: loss 0.9319655895233154, loss_a 0.7222592234611511, loss_b 1.364350438117981, lr 0.0005979674695714157
iter 2450: loss 1.0309042930603027, loss_a 0.7325429320335388, loss_b 1.988059163093567, lr 0.0005979500899022833
iter 2460: loss 0.9360585808753967, loss_a 0.7187675833702087, loss_b 1.344608187675476, lr 0.0005979326365276337
iter 2470: loss 0.9596491456031799, loss_a 0.7430656552314758, loss_b 1.4285682439804077, lr 0.0005979151094522679
iter 2480: loss 0.8930392265319824, loss_a 0.6481183171272278, loss_b 1.453251600265503, lr 0.000597897508681007
iter 2490: loss 1.0134556293487549, loss_a 0.7614498734474182, loss_b 1.6536941528320312, lr 0.0005978798342186927
iter 2500: loss 1.0820271968841553, loss_a 0.8225260972976685, loss_b 1.7515476942062378, lr 0.0005978620860701866
iter 2510: loss 0.9573040008544922, loss_a 0.6856070756912231, loss_b 1.6929579973220825, lr 0.0005978442642403706
iter 2520: loss 1.0209916830062866, loss_a 0.7540262937545776, loss_b 1.7067512273788452, lr 0.0005978263687341471
iter 2530: loss 0.984241247177124, loss_a 0.7151129841804504, loss_b 1.6881678104400635, lr 0.0005978083995564387
iter 2540: loss 0.9811563491821289, loss_a 0.7516925930976868, loss_b 1.5584595203399658, lr 0.0005977903567121883
iter 2550: loss 1.0900905132293701, loss_a 0.8046383261680603, loss_b 1.8803939819335938, lr 0.0005977722402063587
iter 2560: loss 0.9658397436141968, loss_a 0.746289849281311, loss_b 1.4580947160720825, lr 0.0005977540500439334
iter 2570: loss 1.0024561882019043, loss_a 0.7043103575706482, loss_b 1.807103157043457, lr 0.0005977357862299161
iter 2580: loss 1.0650056600570679, loss_a 0.8370758295059204, loss_b 1.6291017532348633, lr 0.0005977174487693304
iter 2590: loss 0.9600993990898132, loss_a 0.7210402488708496, loss_b 1.5251350402832031, lr 0.0005976990376672206
iter 2600: loss 1.0606651306152344, loss_a 0.7632728815078735, loss_b 1.8431655168533325, lr 0.0005976805529286512
iter 2610: loss 0.9492608904838562, loss_a 0.7123865485191345, loss_b 1.5199079513549805, lr 0.0005976619945587064
iter 2620: loss 0.9790387749671936, loss_a 0.7215638756752014, loss_b 1.6240063905715942, lr 0.0005976433625624914
iter 2630: loss 0.976508617401123, loss_a 0.6713453531265259, loss_b 1.7106959819793701, lr 0.0005976246569451315
iter 2640: loss 0.9712057709693909, loss_a 0.7134248614311218, loss_b 1.6153000593185425, lr 0.0005976058777117717
iter 2650: loss 0.992085337638855, loss_a 0.7488839030265808, loss_b 1.543581247329712, lr 0.000597587024867578
iter 2660: loss 1.0179826021194458, loss_a 0.7601823806762695, loss_b 1.6723512411117554, lr 0.0005975680984177359
iter 2670: loss 0.9568071365356445, loss_a 0.7090311646461487, loss_b 1.5890573263168335, lr 0.0005975490983674518
iter 2680: loss 0.9803028106689453, loss_a 0.7344039678573608, loss_b 1.5677490234375, lr 0.0005975300247219521
iter 2690: loss 1.02653169631958, loss_a 0.7407389283180237, loss_b 1.9216787815093994, lr 0.0005975108774864833
iter 2700: loss 0.9773396849632263, loss_a 0.7484033703804016, loss_b 1.5874353647232056, lr 0.0005974916566663123
iter 2710: loss 0.9999020099639893, loss_a 0.715875506401062, loss_b 1.7645492553710938, lr 0.0005974723622667262
iter 2720: loss 1.055978775024414, loss_a 0.797664999961853, loss_b 1.7161142826080322, lr 0.0005974529942930324
iter 2730: loss 1.0950669050216675, loss_a 0.7856647372245789, loss_b 1.9586937427520752, lr 0.0005974335527505584
iter 2740: loss 1.006274938583374, loss_a 0.7438706159591675, loss_b 1.6834911108016968, lr 0.000597414037644652
iter 2750: loss 0.9808173179626465, loss_a 0.7076808214187622, loss_b 1.8150970935821533, lr 0.0005973944489806814
iter 2760: loss 0.9749729633331299, loss_a 0.6978176832199097, loss_b 1.7523720264434814, lr 0.0005973747867640348
iter 2770: loss 1.0652544498443604, loss_a 0.8133808374404907, loss_b 1.7403119802474976, lr 0.0005973550510001207
iter 2780: loss 0.953263521194458, loss_a 0.6941729187965393, loss_b 1.6277424097061157, lr 0.0005973352416943679
iter 2790: loss 0.958248496055603, loss_a 0.6974963545799255, loss_b 1.6489806175231934, lr 0.0005973153588522253
iter 2800: loss 0.9839078187942505, loss_a 0.7006036043167114, loss_b 1.7827008962631226, lr 0.0005972954024791622
iter 2810: loss 1.0511658191680908, loss_a 0.7652016282081604, loss_b 1.8179454803466797, lr 0.0005972753725806681
iter 2820: loss 0.9581345319747925, loss_a 0.7087224125862122, loss_b 1.5504913330078125, lr 0.0005972552691622525
iter 2830: loss 0.9922794103622437, loss_a 0.7241652011871338, loss_b 1.7323780059814453, lr 0.0005972350922294453
iter 2840: loss 0.9820452928543091, loss_a 0.7389171719551086, loss_b 1.5764721632003784, lr 0.0005972148417877967
iter 2850: loss 0.9627094268798828, loss_a 0.7030197381973267, loss_b 1.6027354001998901, lr 0.000597194517842877
iter 2860: loss 0.9753420352935791, loss_a 0.692525327205658, loss_b 1.698423147201538, lr 0.0005971741204002767
iter 2870: loss 1.0489568710327148, loss_a 0.7608843445777893, loss_b 1.9290019273757935, lr 0.0005971536494656065
iter 2880: loss 0.9998170137405396, loss_a 0.7062239050865173, loss_b 1.8007018566131592, lr 0.0005971331050444975
iter 2890: loss 0.9969841837882996, loss_a 0.7192279100418091, loss_b 1.7792695760726929, lr 0.0005971124871426009
iter 2900: loss 1.0118746757507324, loss_a 0.7235279083251953, loss_b 1.8200289011001587, lr 0.0005970917957655881
iter 2910: loss 0.947628378868103, loss_a 0.6644729971885681, loss_b 1.617965579032898, lr 0.0005970710309191506
iter 2920: loss 1.0752841234207153, loss_a 0.788180947303772, loss_b 1.9158084392547607, lr 0.0005970501926090004
iter 2930: loss 0.9206799268722534, loss_a 0.6911072731018066, loss_b 1.511102318763733, lr 0.0005970292808408693
iter 2940: loss 1.0047333240509033, loss_a 0.73353111743927, loss_b 1.695092797279358, lr 0.0005970082956205097
iter 2950: loss 0.9358030557632446, loss_a 0.6754735708236694, loss_b 1.5125336647033691, lr 0.0005969872369536941
iter 2960: loss 0.8966419696807861, loss_a 0.6457374095916748, loss_b 1.4973678588867188, lr 0.0005969661048462149
iter 2970: loss 0.9637591242790222, loss_a 0.681879460811615, loss_b 1.7090848684310913, lr 0.0005969448993038852
iter 2980: loss 1.0105481147766113, loss_a 0.7453969717025757, loss_b 1.7096043825149536, lr 0.000596923620332538
iter 2990: loss 0.9868192076683044, loss_a 0.7229434847831726, loss_b 1.7314202785491943, lr 0.0005969022679380264
iter 3000: loss 0.9616988897323608, loss_a 0.716694712638855, loss_b 1.6082323789596558, lr 0.0005968808421262239
iter 3010: loss 0.9748080968856812, loss_a 0.7587182521820068, loss_b 1.5491658449172974, lr 0.0005968593429030243
iter 3020: loss 0.9613402485847473, loss_a 0.7027336359024048, loss_b 1.6534825563430786, lr 0.0005968377702743413
iter 3030: loss 0.9077586531639099, loss_a 0.6870103478431702, loss_b 1.4093470573425293, lr 0.0005968161242461089
iter 3040: loss 0.9584885835647583, loss_a 0.6873679161071777, loss_b 1.7402336597442627, lr 0.0005967944048242813
iter 3050: loss 0.9440983533859253, loss_a 0.6998065114021301, loss_b 1.559814453125, lr 0.0005967726120148329
iter 3060: loss 1.0485589504241943, loss_a 0.7483106255531311, loss_b 1.9692760705947876, lr 0.0005967507458237583
iter 3070: loss 0.9188933968544006, loss_a 0.6638341546058655, loss_b 1.5252834558486938, lr 0.0005967288062570724
iter 3080: loss 0.9726001620292664, loss_a 0.727111279964447, loss_b 1.6518357992172241, lr 0.0005967067933208101
iter 3090: loss 0.9332442283630371, loss_a 0.6721242666244507, loss_b 1.6246323585510254, lr 0.0005966847070210264
iter 3100: loss 0.9989476799964905, loss_a 0.7180719375610352, loss_b 1.782456874847412, lr 0.0005966625473637967
iter 3110: loss 0.9684628248214722, loss_a 0.6952319145202637, loss_b 1.6156834363937378, lr 0.0005966403143552165
iter 3120: loss 0.9976696968078613, loss_a 0.7683154940605164, loss_b 1.499109148979187, lr 0.0005966180080014016
iter 3130: loss 1.0273613929748535, loss_a 0.7706915736198425, loss_b 1.6250755786895752, lr 0.0005965956283084877
iter 3140: loss 0.9869394898414612, loss_a 0.7219159603118896, loss_b 1.6211901903152466, lr 0.0005965731752826307
iter 3150: loss 0.91962730884552, loss_a 0.6630997061729431, loss_b 1.5919281244277954, lr 0.0005965506489300071
iter 3160: loss 0.9700461626052856, loss_a 0.735569179058075, loss_b 1.4832669496536255, lr 0.0005965280492568131
iter 3170: loss 0.9549704790115356, loss_a 0.6913795471191406, loss_b 1.6466270685195923, lr 0.0005965053762692652
iter 3180: loss 0.9670634865760803, loss_a 0.6855266690254211, loss_b 1.7391352653503418, lr 0.0005964826299736002
iter 3190: loss 0.9241752028465271, loss_a 0.6884738206863403, loss_b 1.4441943168640137, lr 0.0005964598103760749
iter 3200: loss 1.0301803350448608, loss_a 0.7797926664352417, loss_b 1.6410884857177734, lr 0.0005964369174829663
iter 3210: loss 0.9929042458534241, loss_a 0.7208433151245117, loss_b 1.6489945650100708, lr 0.0005964139513005717
iter 3220: loss 1.027266025543213, loss_a 0.7561571002006531, loss_b 1.6929597854614258, lr 0.0005963909118352084
iter 3230: loss 0.9075515270233154, loss_a 0.6577358841896057, loss_b 1.5353045463562012, lr 0.0005963677990932137
iter 3240: loss 0.9728924036026001, loss_a 0.7346042990684509, loss_b 1.5953943729400635, lr 0.0005963446130809456
iter 3250: loss 0.9896024465560913, loss_a 0.7056999802589417, loss_b 1.815568208694458, lr 0.0005963213538047817
iter 3260: loss 0.9525846242904663, loss_a 0.6961755752563477, loss_b 1.5638829469680786, lr 0.0005962980212711202
iter 3270: loss 0.9091764688491821, loss_a 0.6568018794059753, loss_b 1.5578489303588867, lr 0.0005962746154863788
iter 3280: loss 0.8451563715934753, loss_a 0.6606764793395996, loss_b 1.2232147455215454, lr 0.0005962511364569963
iter 3290: loss 0.9605563282966614, loss_a 0.7236055135726929, loss_b 1.537569522857666, lr 0.0005962275841894306
iter 3300: loss 0.871147632598877, loss_a 0.6369986534118652, loss_b 1.3865681886672974, lr 0.0005962039586901608
iter 3310: loss 0.8610676527023315, loss_a 0.6130630970001221, loss_b 1.4750287532806396, lr 0.0005961802599656851
iter 3320: loss 0.8711918592453003, loss_a 0.6223663091659546, loss_b 1.4407457113265991, lr 0.0005961564880225227
iter 3330: loss 0.966062068939209, loss_a 0.6783031225204468, loss_b 1.728685975074768, lr 0.0005961326428672123
iter 3340: loss 0.9149911999702454, loss_a 0.701519787311554, loss_b 1.3534939289093018, lr 0.0005961087245063135
iter 3350: loss 1.027639389038086, loss_a 0.776604950428009, loss_b 1.6505849361419678, lr 0.000596084732946405
iter 3360: loss 0.9756971597671509, loss_a 0.6837302446365356, loss_b 1.8866941928863525, lr 0.0005960606681940867
iter 3370: loss 0.9983012080192566, loss_a 0.7321408987045288, loss_b 1.752204179763794, lr 0.0005960365302559777
iter 3380: loss 0.9010124206542969, loss_a 0.6475910544395447, loss_b 1.5229979753494263, lr 0.0005960123191387179
iter 3390: loss 0.9305508732795715, loss_a 0.7246103882789612, loss_b 1.3800355195999146, lr 0.0005959880348489671
iter 3400: loss 0.9354863166809082, loss_a 0.6622413396835327, loss_b 1.6316750049591064, lr 0.0005959636773934052
iter 3410: loss 0.9039037227630615, loss_a 0.679853081703186, loss_b 1.4560943841934204, lr 0.0005959392467787322
iter 3420: loss 1.025663137435913, loss_a 0.7241764664649963, loss_b 1.8571025133132935, lr 0.0005959147430116684
iter 3430: loss 0.9856520891189575, loss_a 0.7640848755836487, loss_b 1.4748350381851196, lr 0.0005958901660989539
iter 3440: loss 1.0233896970748901, loss_a 0.7352230548858643, loss_b 1.7768826484680176, lr 0.0005958655160473493
iter 3450: loss 0.9543870091438293, loss_a 0.6874537467956543, loss_b 1.545578956604004, lr 0.0005958407928636351
iter 3460: loss 1.0352184772491455, loss_a 0.7605944871902466, loss_b 1.86992347240448, lr 0.0005958159965546118
iter 3470: loss 0.9722774028778076, loss_a 0.7128629088401794, loss_b 1.7133917808532715, lr 0.0005957911271271003
iter 3480: loss 0.9820923805236816, loss_a 0.7203474640846252, loss_b 1.7107467651367188, lr 0.0005957661845879416
iter 3490: loss 0.9441028833389282, loss_a 0.6515418291091919, loss_b 1.7712150812149048, lr 0.0005957411689439964
iter 3500: loss 0.9156773090362549, loss_a 0.6591963768005371, loss_b 1.581132173538208, lr 0.000595716080202146
iter 3510: loss 1.0135014057159424, loss_a 0.7715966105461121, loss_b 1.6821925640106201, lr 0.0005956909183692914
iter 3520: loss 0.8870760798454285, loss_a 0.6537834405899048, loss_b 1.4084264039993286, lr 0.0005956656834523542
iter 3530: loss 0.9382774829864502, loss_a 0.6932732462882996, loss_b 1.562889575958252, lr 0.0005956403754582756
iter 3540: loss 0.9537144899368286, loss_a 0.7009932994842529, loss_b 1.5563093423843384, lr 0.0005956149943940173
iter 3550: loss 0.9751976132392883, loss_a 0.7613598704338074, loss_b 1.495080590248108, lr 0.0005955895402665608
iter 3560: loss 1.0100247859954834, loss_a 0.7365606427192688, loss_b 1.667173981666565, lr 0.0005955640130829077
iter 3570: loss 0.9640597701072693, loss_a 0.6833327412605286, loss_b 1.7440872192382812, lr 0.0005955384128500799
iter 3580: loss 0.8958227634429932, loss_a 0.6616536974906921, loss_b 1.4775232076644897, lr 0.0005955127395751194
iter 3590: loss 0.9706486463546753, loss_a 0.7671275734901428, loss_b 1.427945852279663, lr 0.0005954869932650882
iter 3600: loss 0.9625113606452942, loss_a 0.7050849795341492, loss_b 1.71385657787323, lr 0.0005954611739270682
iter 3610: loss 0.9876819849014282, loss_a 0.7277721762657166, loss_b 1.6641902923583984, lr 0.0005954352815681618
iter 3620: loss 0.9637644290924072, loss_a 0.6941476464271545, loss_b 1.6626639366149902, lr 0.000595409316195491
iter 3630: loss 0.9232584238052368, loss_a 0.665585994720459, loss_b 1.6225632429122925, lr 0.0005953832778161983
iter 3640: loss 0.9295191764831543, loss_a 0.6706497073173523, loss_b 1.6110750436782837, lr 0.0005953571664374462
iter 3650: loss 0.9645441770553589, loss_a 0.7218907475471497, loss_b 1.5703879594802856, lr 0.000595330982066417
iter 3660: loss 0.9315026998519897, loss_a 0.6432559490203857, loss_b 1.6766552925109863, lr 0.0005953047247103134
iter 3670: loss 0.9204781651496887, loss_a 0.6913200616836548, loss_b 1.5201337337493896, lr 0.0005952783943763582
iter 3680: loss 0.9504855871200562, loss_a 0.6707515716552734, loss_b 1.7061434984207153, lr 0.000595251991071794
iter 3690: loss 1.0591778755187988, loss_a 0.7547672390937805, loss_b 1.9094061851501465, lr 0.0005952255148038833
iter 3700: loss 0.8674416542053223, loss_a 0.6496304869651794, loss_b 1.3615740537643433, lr 0.0005951989655799094
iter 3710: loss 1.0449963808059692, loss_a 0.7708293199539185, loss_b 1.7669382095336914, lr 0.0005951723434071751
iter 3720: loss 0.9342158436775208, loss_a 0.6868965029716492, loss_b 1.5215163230895996, lr 0.0005951456482930034
iter 3730: loss 0.8715728521347046, loss_a 0.6776183247566223, loss_b 1.320757508277893, lr 0.0005951188802447375
iter 3740: loss 0.8674957156181335, loss_a 0.6151780486106873, loss_b 1.496152400970459, lr 0.0005950920392697403
iter 3750: loss 0.9896119832992554, loss_a 0.728932797908783, loss_b 1.682806372642517, lr 0.0005950651253753953
iter 3760: loss 0.9474397301673889, loss_a 0.7028196454048157, loss_b 1.5515822172164917, lr 0.0005950381385691054
iter 3770: loss 0.8208571672439575, loss_a 0.6342881917953491, loss_b 1.227773666381836, lr 0.000595011078858294
iter 3780: loss 0.9650538563728333, loss_a 0.712826669216156, loss_b 1.627803087234497, lr 0.0005949839462504047
iter 3790: loss 0.9260493516921997, loss_a 0.6709309220314026, loss_b 1.6159594058990479, lr 0.0005949567407529008
iter 3800: loss 0.9462756514549255, loss_a 0.701546847820282, loss_b 1.5269147157669067, lr 0.0005949294623732657
iter 3810: loss 1.017834186553955, loss_a 0.7395185232162476, loss_b 1.7735142707824707, lr 0.0005949021111190029
iter 3820: loss 0.9930904507637024, loss_a 0.724213719367981, loss_b 1.6932580471038818, lr 0.0005948746869976359
iter 3830: loss 0.9731866121292114, loss_a 0.686950147151947, loss_b 1.69343101978302, lr 0.0005948471900167085
iter 3840: loss 1.0005022287368774, loss_a 0.7293209433555603, loss_b 1.6541826725006104, lr 0.0005948196201837843
iter 3850: loss 0.9109740257263184, loss_a 0.6710355281829834, loss_b 1.4462579488754272, lr 0.0005947919775064469
iter 3860: loss 0.9657671451568604, loss_a 0.7026812434196472, loss_b 1.5819958448410034, lr 0.0005947642619923
iter 3870: loss 0.8929027318954468, loss_a 0.6280177235603333, loss_b 1.5972812175750732, lr 0.0005947364736489675
iter 3880: loss 0.9716695547103882, loss_a 0.6996685266494751, loss_b 1.5942717790603638, lr 0.000594708612484093
iter 3890: loss 0.9695582389831543, loss_a 0.6894703507423401, loss_b 1.737896203994751, lr 0.0005946806785053404
iter 3900: loss 0.922745943069458, loss_a 0.6735926270484924, loss_b 1.525277853012085, lr 0.0005946526717203937
iter 3910: loss 0.9046645164489746, loss_a 0.6133719682693481, loss_b 1.7457807064056396, lr 0.0005946245921369565
iter 3920: loss 1.0255767107009888, loss_a 0.7517626285552979, loss_b 1.8096966743469238, lr 0.000594596439762753
iter 3930: loss 1.0091543197631836, loss_a 0.7452552318572998, loss_b 1.7524118423461914, lr 0.0005945682146055269
iter 3940: loss 0.9732498526573181, loss_a 0.7132843732833862, loss_b 1.663167119026184, lr 0.0005945399166730421
