number of parameters: 81.81M
iter 0: loss 8.815082550048828, loss_a 8.819798469543457, loss_b 8.804180145263672, lr 1.188118811881188e-05
iter 2410: loss 0.9466699361801147, loss_a 0.6892802715301514, loss_b 1.6143810749053955, lr 0.0005999802270995372
iter 2420: loss 1.0324612855911255, loss_a 0.7331756353378296, loss_b 1.8850420713424683, lr 0.000599980055611554
iter 2430: loss 0.9629483819007874, loss_a 0.7082423567771912, loss_b 1.6327224969863892, lr 0.0005999798833831582
iter 2440: loss 0.9477571249008179, loss_a 0.6719873547554016, loss_b 1.6243929862976074, lr 0.0005999797104143506
iter 2450: loss 0.9505504369735718, loss_a 0.6989249587059021, loss_b 1.590304970741272, lr 0.0005999795367051315
iter 2460: loss 0.8922313451766968, loss_a 0.6412056088447571, loss_b 1.513579249382019, lr 0.0005999793622555013
iter 2470: loss 1.0203874111175537, loss_a 0.7249190807342529, loss_b 1.822143316268921, lr 0.0005999791870654605
iter 2480: loss 0.9238247275352478, loss_a 0.6754868626594543, loss_b 1.5326107740402222, lr 0.0005999790111350097
iter 2490: loss 0.9020766019821167, loss_a 0.6681841611862183, loss_b 1.4498451948165894, lr 0.0005999788344641494
iter 2500: loss 0.9501924514770508, loss_a 0.6701887249946594, loss_b 1.6210812330245972, lr 0.00059997865705288
iter 2510: loss 1.0027873516082764, loss_a 0.6967381238937378, loss_b 1.8571895360946655, lr 0.0005999784789012019
iter 2520: loss 0.9096286296844482, loss_a 0.6511098742485046, loss_b 1.534164309501648, lr 0.0005999783000091159
iter 2530: loss 0.978482723236084, loss_a 0.7517609000205994, loss_b 1.5677103996276855, lr 0.0005999781203766221
iter 2540: loss 0.9034591913223267, loss_a 0.6553332209587097, loss_b 1.519370675086975, lr 0.0005999779400037211
iter 2550: loss 1.0085954666137695, loss_a 0.7286733388900757, loss_b 1.7297090291976929, lr 0.0005999777588904136
iter 2560: loss 0.9312593936920166, loss_a 0.6588360667228699, loss_b 1.666599154472351, lr 0.0005999775770367001
iter 2570: loss 0.9562398791313171, loss_a 0.7033302187919617, loss_b 1.5889194011688232, lr 0.0005999773944425807
iter 2580: loss 0.9764668941497803, loss_a 0.6872356534004211, loss_b 1.821861743927002, lr 0.0005999772111080564
iter 2590: loss 1.0298705101013184, loss_a 0.7449610233306885, loss_b 1.7836700677871704, lr 0.0005999770270331274
iter 2600: loss 0.9645039439201355, loss_a 0.6875224113464355, loss_b 1.7474467754364014, lr 0.0005999768422177941
iter 2610: loss 0.9745211005210876, loss_a 0.721233606338501, loss_b 1.654311180114746, lr 0.0005999766566620574
iter 2620: loss 0.9933722019195557, loss_a 0.7241498827934265, loss_b 1.7542613744735718, lr 0.0005999764703659173
iter 2630: loss 0.9435129165649414, loss_a 0.6901734471321106, loss_b 1.6198886632919312, lr 0.0005999762833293749
iter 2640: loss 0.9974071383476257, loss_a 0.6986607909202576, loss_b 1.7732291221618652, lr 0.0005999760955524302
iter 2650: loss 1.0101548433303833, loss_a 0.7358410954475403, loss_b 1.6836174726486206, lr 0.0005999759070350841
iter 2660: loss 0.9595384001731873, loss_a 0.6631392240524292, loss_b 1.746025562286377, lr 0.0005999757177773369
iter 2670: loss 0.9586504697799683, loss_a 0.7050251960754395, loss_b 1.6679255962371826, lr 0.000599975527779189
iter 2680: loss 0.9516597390174866, loss_a 0.6974160075187683, loss_b 1.564782977104187, lr 0.0005999753370406413
iter 2690: loss 0.9364179372787476, loss_a 0.6505820155143738, loss_b 1.6594438552856445, lr 0.000599975145561694
iter 2700: loss 0.9922930002212524, loss_a 0.7209267020225525, loss_b 1.6913657188415527, lr 0.0005999749533423477
iter 2710: loss 0.9942932724952698, loss_a 0.7011449337005615, loss_b 1.7646836042404175, lr 0.0005999747603826031
iter 2720: loss 1.009950876235962, loss_a 0.7231624126434326, loss_b 1.8303114175796509, lr 0.0005999745666824605
iter 2730: loss 0.9184067845344543, loss_a 0.6894763112068176, loss_b 1.4114776849746704, lr 0.0005999743722419204
iter 2740: loss 0.9695571660995483, loss_a 0.7226539254188538, loss_b 1.5979681015014648, lr 0.0005999741770609836
iter 2750: loss 0.9622117280960083, loss_a 0.6647490859031677, loss_b 1.7936880588531494, lr 0.0005999739811396504
iter 2760: loss 0.9133402109146118, loss_a 0.6723635792732239, loss_b 1.4859141111373901, lr 0.0005999737844779215
iter 2770: loss 0.957098662853241, loss_a 0.6965861320495605, loss_b 1.5793654918670654, lr 0.0005999735870757973
iter 2780: loss 0.9137853384017944, loss_a 0.6559301018714905, loss_b 1.5891529321670532, lr 0.0005999733889332784
iter 2790: loss 0.9272878170013428, loss_a 0.640987753868103, loss_b 1.701521635055542, lr 0.0005999731900503654
iter 2800: loss 0.9912773370742798, loss_a 0.7086155414581299, loss_b 1.7820030450820923, lr 0.0005999729904270588
iter 2810: loss 0.9627416729927063, loss_a 0.6962224245071411, loss_b 1.5800703763961792, lr 0.0005999727900633592
iter 2820: loss 0.9221475720405579, loss_a 0.6767151355743408, loss_b 1.5730961561203003, lr 0.000599972588959267
iter 2830: loss 0.9841035604476929, loss_a 0.6997793316841125, loss_b 1.8006579875946045, lr 0.0005999723871147828
iter 2840: loss 0.9975546002388, loss_a 0.6971228122711182, loss_b 1.8148056268692017, lr 0.0005999721845299072
iter 2850: loss 0.9664313793182373, loss_a 0.7071042060852051, loss_b 1.6186716556549072, lr 0.0005999719812046408
iter 2860: loss 0.9152103662490845, loss_a 0.6442256569862366, loss_b 1.5475447177886963, lr 0.0005999717771389842
iter 2870: loss 0.8875375390052795, loss_a 0.6710331439971924, loss_b 1.3646602630615234, lr 0.0005999715723329377
iter 2880: loss 1.0046277046203613, loss_a 0.711331844329834, loss_b 1.75495445728302, lr 0.0005999713667865022
iter 2890: loss 0.9035190343856812, loss_a 0.6718150973320007, loss_b 1.4539799690246582, lr 0.0005999711604996779
iter 2900: loss 0.8855832815170288, loss_a 0.6333463788032532, loss_b 1.482201099395752, lr 0.0005999709534724657
iter 2910: loss 0.9468026757240295, loss_a 0.6662831902503967, loss_b 1.6695643663406372, lr 0.000599970745704866
iter 2920: loss 1.0010483264923096, loss_a 0.7084431052207947, loss_b 1.790253758430481, lr 0.0005999705371968793
iter 2930: loss 0.8804847002029419, loss_a 0.6384721398353577, loss_b 1.4380556344985962, lr 0.0005999703279485064
iter 2940: loss 1.027013897895813, loss_a 0.7381458878517151, loss_b 1.8081920146942139, lr 0.0005999701179597478
iter 2950: loss 0.891218364238739, loss_a 0.6497646570205688, loss_b 1.4767698049545288, lr 0.0005999699072306039
iter 2960: loss 0.950068473815918, loss_a 0.6723284721374512, loss_b 1.6653438806533813, lr 0.0005999696957610754
iter 2970: loss 0.9209578037261963, loss_a 0.6555559635162354, loss_b 1.6034235954284668, lr 0.0005999694835511629
iter 2980: loss 0.9086439609527588, loss_a 0.6618118286132812, loss_b 1.5208871364593506, lr 0.0005999692706008669
iter 2990: loss 0.9704316854476929, loss_a 0.6930011510848999, loss_b 1.7419041395187378, lr 0.0005999690569101882
iter 3000: loss 0.9602128267288208, loss_a 0.6798954606056213, loss_b 1.767830729484558, lr 0.000599968842479127
iter 3010: loss 0.966941773891449, loss_a 0.7236455082893372, loss_b 1.5638110637664795, lr 0.0005999686273076843
iter 3020: loss 0.9536193609237671, loss_a 0.6762855052947998, loss_b 1.71392822265625, lr 0.0005999684113958604
iter 3030: loss 0.9030839800834656, loss_a 0.6404094099998474, loss_b 1.5654301643371582, lr 0.000599968194743656
iter 3040: loss 0.9137047529220581, loss_a 0.6509990692138672, loss_b 1.5609716176986694, lr 0.0005999679773510718
iter 3050: loss 1.0170800685882568, loss_a 0.7140913009643555, loss_b 1.8844718933105469, lr 0.0005999677592181083
iter 3060: loss 0.881894588470459, loss_a 0.6373953223228455, loss_b 1.4371310472488403, lr 0.000599967540344766
iter 3070: loss 0.8731977343559265, loss_a 0.6416832208633423, loss_b 1.429294228553772, lr 0.0005999673207310455
iter 3080: loss 0.8756917715072632, loss_a 0.6270363330841064, loss_b 1.485527753829956, lr 0.0005999671003769476
iter 3090: loss 0.9341453909873962, loss_a 0.6682253479957581, loss_b 1.6385670900344849, lr 0.0005999668792824727
iter 3100: loss 0.9075747132301331, loss_a 0.6479068398475647, loss_b 1.6074012517929077, lr 0.0005999666574476217
iter 3110: loss 0.9312044382095337, loss_a 0.6513199210166931, loss_b 1.595544695854187, lr 0.0005999664348723949
iter 3120: loss 0.9433671236038208, loss_a 0.690636396408081, loss_b 1.6123367547988892, lr 0.000599966211556793
iter 3130: loss 0.9044920802116394, loss_a 0.6585404872894287, loss_b 1.505821943283081, lr 0.0005999659875008167
iter 3140: loss 0.9310253858566284, loss_a 0.6843907833099365, loss_b 1.5716146230697632, lr 0.0005999657627044665
iter 3150: loss 0.8960212469100952, loss_a 0.6162790656089783, loss_b 1.6361494064331055, lr 0.000599965537167743
iter 3160: loss 0.9057430624961853, loss_a 0.64561527967453, loss_b 1.5750524997711182, lr 0.0005999653108906468
iter 3170: loss 1.0501902103424072, loss_a 0.7578873634338379, loss_b 1.850289225578308, lr 0.0005999650838731788
iter 3180: loss 0.9133394956588745, loss_a 0.661123514175415, loss_b 1.539963722229004, lr 0.0005999648561153394
iter 3190: loss 0.8791958093643188, loss_a 0.6562389731407166, loss_b 1.3746116161346436, lr 0.0005999646276171292
iter 3200: loss 0.9706611633300781, loss_a 0.7073801159858704, loss_b 1.7218666076660156, lr 0.000599964398378549
iter 3210: loss 0.8792368173599243, loss_a 0.622209906578064, loss_b 1.5625088214874268, lr 0.0005999641683995991
iter 3220: loss 0.9596786499023438, loss_a 0.6893543004989624, loss_b 1.6828478574752808, lr 0.0005999639376802804
iter 3230: loss 0.9228488206863403, loss_a 0.6693412661552429, loss_b 1.5766081809997559, lr 0.0005999637062205936
iter 3240: loss 0.9189302921295166, loss_a 0.6672005653381348, loss_b 1.5247409343719482, lr 0.0005999634740205391
iter 3250: loss 0.93964022397995, loss_a 0.6778305768966675, loss_b 1.573714017868042, lr 0.0005999632410801177
iter 3260: loss 0.9088042974472046, loss_a 0.6472516655921936, loss_b 1.5709022283554077, lr 0.0005999630073993298
iter 3270: loss 0.9685163497924805, loss_a 0.6907830238342285, loss_b 1.7155286073684692, lr 0.0005999627729781764
iter 3280: loss 0.9662420749664307, loss_a 0.6668687462806702, loss_b 1.8112767934799194, lr 0.0005999625378166579
iter 3290: loss 0.9265038967132568, loss_a 0.6774299740791321, loss_b 1.5328595638275146, lr 0.000599962301914775
iter 3300: loss 0.9092597365379333, loss_a 0.6812107563018799, loss_b 1.4948770999908447, lr 0.0005999620652725284
iter 3310: loss 0.9551238417625427, loss_a 0.6734032034873962, loss_b 1.6838477849960327, lr 0.0005999618278899186
iter 3320: loss 0.9489269852638245, loss_a 0.7007161974906921, loss_b 1.5414615869522095, lr 0.0005999615897669464
iter 3330: loss 0.8934881687164307, loss_a 0.626079797744751, loss_b 1.5720407962799072, lr 0.0005999613509036125
iter 3340: loss 0.919806718826294, loss_a 0.6670164465904236, loss_b 1.5404276847839355, lr 0.0005999611112999174
iter 3350: loss 0.9302881956100464, loss_a 0.6649829745292664, loss_b 1.6314668655395508, lr 0.0005999608709558618
iter 3360: loss 0.8930382132530212, loss_a 0.6446250081062317, loss_b 1.5235803127288818, lr 0.0005999606298714464
iter 3370: loss 0.9305087327957153, loss_a 0.6660329103469849, loss_b 1.6477211713790894, lr 0.0005999603880466718
iter 3380: loss 0.9438602328300476, loss_a 0.6990673542022705, loss_b 1.6059494018554688, lr 0.0005999601454815387
iter 3390: loss 0.9242668151855469, loss_a 0.6756101846694946, loss_b 1.5521142482757568, lr 0.0005999599021760478
iter 3400: loss 0.9907832145690918, loss_a 0.7150498628616333, loss_b 1.766269564628601, lr 0.0005999596581301998
iter 3410: loss 0.9057508707046509, loss_a 0.638629674911499, loss_b 1.6220054626464844, lr 0.0005999594133439952
iter 3420: loss 0.987501859664917, loss_a 0.6908354163169861, loss_b 1.7379233837127686, lr 0.0005999591678174348
iter 3430: loss 0.9611807465553284, loss_a 0.6895108222961426, loss_b 1.7269282341003418, lr 0.0005999589215505193
iter 3440: loss 0.9112858176231384, loss_a 0.6684609055519104, loss_b 1.4282132387161255, lr 0.0005999586745432492
iter 3450: loss 0.9157568216323853, loss_a 0.6284443736076355, loss_b 1.700362205505371, lr 0.0005999584267956255
iter 3460: loss 0.9289480447769165, loss_a 0.6728132963180542, loss_b 1.6404201984405518, lr 0.0005999581783076485
iter 3470: loss 0.9031679034233093, loss_a 0.6430358290672302, loss_b 1.6068540811538696, lr 0.0005999579290793193
iter 3480: loss 0.9485182762145996, loss_a 0.6628628969192505, loss_b 1.7846698760986328, lr 0.0005999576791106381
iter 3490: loss 0.9115510582923889, loss_a 0.6332399249076843, loss_b 1.6666337251663208, lr 0.0005999574284016059
iter 3500: loss 0.8550980091094971, loss_a 0.618577778339386, loss_b 1.4025444984436035, lr 0.0005999571769522233
iter 3510: loss 0.9483227729797363, loss_a 0.6700649857521057, loss_b 1.7431437969207764, lr 0.000599956924762491
iter 3520: loss 0.9574875831604004, loss_a 0.6751664280891418, loss_b 1.7516266107559204, lr 0.0005999566718324098
iter 3530: loss 0.9273189306259155, loss_a 0.6434350609779358, loss_b 1.6558759212493896, lr 0.0005999564181619803
iter 3540: loss 0.8924121260643005, loss_a 0.6168311834335327, loss_b 1.6238833665847778, lr 0.0005999561637512031
iter 3550: loss 0.9133723974227905, loss_a 0.6363369822502136, loss_b 1.6489297151565552, lr 0.0005999559086000791
iter 3560: loss 0.9162184596061707, loss_a 0.6706413626670837, loss_b 1.4916033744812012, lr 0.0005999556527086087
iter 3570: loss 0.9542050361633301, loss_a 0.6691959500312805, loss_b 1.694690227508545, lr 0.0005999553960767929
iter 3580: loss 0.8715463876724243, loss_a 0.6243948936462402, loss_b 1.427594542503357, lr 0.0005999551387046323
iter 3590: loss 0.9649803042411804, loss_a 0.7078796029090881, loss_b 1.6156131029129028, lr 0.0005999548805921275
iter 3600: loss 0.9245920181274414, loss_a 0.6513780951499939, loss_b 1.6398593187332153, lr 0.0005999546217392795
iter 3610: loss 0.9195667505264282, loss_a 0.6767131686210632, loss_b 1.4898980855941772, lr 0.0005999543621460887
iter 3620: loss 0.8782600164413452, loss_a 0.6063260436058044, loss_b 1.6084327697753906, lr 0.0005999541018125559
iter 3630: loss 0.9111289978027344, loss_a 0.6554065346717834, loss_b 1.6130651235580444, lr 0.0005999538407386819
iter 3640: loss 0.9431220293045044, loss_a 0.6620858311653137, loss_b 1.6418704986572266, lr 0.0005999535789244674
iter 3650: loss 0.9120125770568848, loss_a 0.6512358784675598, loss_b 1.568292260169983, lr 0.000599953316369913
iter 3660: loss 0.9349288940429688, loss_a 0.6657648682594299, loss_b 1.6822413206100464, lr 0.0005999530530750195
iter 3670: loss 0.8669642210006714, loss_a 0.6292784810066223, loss_b 1.4320496320724487, lr 0.0005999527890397876
iter 3680: loss 0.8159288167953491, loss_a 0.5681301355361938, loss_b 1.4666436910629272, lr 0.000599952524264218
iter 3690: loss 0.8833525776863098, loss_a 0.64665287733078, loss_b 1.4304214715957642, lr 0.0005999522587483117
iter 3700: loss 0.9369388222694397, loss_a 0.6494796872138977, loss_b 1.7163571119308472, lr 0.000599951992492069
iter 3710: loss 0.8778929710388184, loss_a 0.6347630620002747, loss_b 1.4966996908187866, lr 0.0005999517254954909
iter 3720: loss 0.933846116065979, loss_a 0.68367600440979, loss_b 1.574813723564148, lr 0.000599951457758578
iter 3730: loss 0.9124370813369751, loss_a 0.6443561911582947, loss_b 1.624875783920288, lr 0.0005999511892813311
iter 3740: loss 0.9290876388549805, loss_a 0.6573192477226257, loss_b 1.6496644020080566, lr 0.000599950920063751
iter 3750: loss 0.9585205316543579, loss_a 0.6675701141357422, loss_b 1.7784841060638428, lr 0.0005999506501058383
iter 3760: loss 0.891669750213623, loss_a 0.628447949886322, loss_b 1.502245545387268, lr 0.0005999503794075938
iter 3770: loss 0.8566631078720093, loss_a 0.6001313328742981, loss_b 1.47868812084198, lr 0.0005999501079690183
iter 3780: loss 0.9431236982345581, loss_a 0.6682507991790771, loss_b 1.6668132543563843, lr 0.0005999498357901125
iter 3790: loss 0.9501791596412659, loss_a 0.6858014464378357, loss_b 1.6736154556274414, lr 0.0005999495628708771
iter 3800: loss 0.8924826383590698, loss_a 0.6336506009101868, loss_b 1.5347777605056763, lr 0.0005999492892113129
iter 3810: loss 0.8911051154136658, loss_a 0.6316347718238831, loss_b 1.4943768978118896, lr 0.0005999490148114207
iter 3820: loss 0.9296256303787231, loss_a 0.6762112975120544, loss_b 1.605368971824646, lr 0.0005999487396712011
iter 3830: loss 0.9214041829109192, loss_a 0.6235352754592896, loss_b 1.7339526414871216, lr 0.0005999484637906551
iter 3840: loss 0.9174824953079224, loss_a 0.638201892375946, loss_b 1.6808663606643677, lr 0.000599948187169783
iter 3850: loss 0.8975873589515686, loss_a 0.6222877502441406, loss_b 1.6655417680740356, lr 0.0005999479098085861
iter 3860: loss 0.9930089116096497, loss_a 0.7254044413566589, loss_b 1.7700629234313965, lr 0.0005999476317070649
iter 3870: loss 0.9305098056793213, loss_a 0.6548562049865723, loss_b 1.7038187980651855, lr 0.0005999473528652203
iter 3880: loss 0.9023675918579102, loss_a 0.6192421913146973, loss_b 1.6301883459091187, lr 0.0005999470732830528
iter 3890: loss 0.8782953023910522, loss_a 0.6440385580062866, loss_b 1.445890188217163, lr 0.0005999467929605633
iter 3900: loss 0.8975226283073425, loss_a 0.6356753706932068, loss_b 1.5387603044509888, lr 0.0005999465118977527
iter 3910: loss 0.8903304934501648, loss_a 0.6405371427536011, loss_b 1.5530484914779663, lr 0.0005999462300946215
iter 3920: loss 0.9463245868682861, loss_a 0.6505312323570251, loss_b 1.7915031909942627, lr 0.0005999459475511708
iter 3930: loss 0.8895995616912842, loss_a 0.6199460625648499, loss_b 1.6225566864013672, lr 0.0005999456642674011
iter 3940: loss 0.9000838994979858, loss_a 0.624805748462677, loss_b 1.6492595672607422, lr 0.0005999453802433132
iter 3950: loss 0.9118192791938782, loss_a 0.6469376087188721, loss_b 1.5981314182281494, lr 0.0005999450954789081
