number of parameters: 81.81M
iter 0: loss 8.7932710647583, loss_a 8.820866584777832, loss_b 8.717525482177734, lr 1.188118811881188e-05
iter 2400: loss 0.936011552810669, loss_a 0.6819935441017151, loss_b 1.559091567993164, lr 0.0005999803978471075
iter 2410: loss 0.9421640634536743, loss_a 0.6678344011306763, loss_b 1.7112741470336914, lr 0.0005999802270995372
iter 2420: loss 0.9129736423492432, loss_a 0.6563916802406311, loss_b 1.5458108186721802, lr 0.000599980055611554
iter 2430: loss 0.9729607105255127, loss_a 0.7195126414299011, loss_b 1.5814725160598755, lr 0.0005999798833831582
iter 2440: loss 0.9019050598144531, loss_a 0.6609067916870117, loss_b 1.4948947429656982, lr 0.0005999797104143506
iter 2450: loss 0.9674593210220337, loss_a 0.692615270614624, loss_b 1.7047626972198486, lr 0.0005999795367051315
iter 2460: loss 0.9501471519470215, loss_a 0.6887451410293579, loss_b 1.577663779258728, lr 0.0005999793622555013
iter 2470: loss 0.919037938117981, loss_a 0.6432652473449707, loss_b 1.627528429031372, lr 0.0005999791870654605
iter 2480: loss 1.0062429904937744, loss_a 0.7376677393913269, loss_b 1.6673816442489624, lr 0.0005999790111350097
iter 2490: loss 0.9804651737213135, loss_a 0.7055176496505737, loss_b 1.7896910905838013, lr 0.0005999788344641494
iter 2500: loss 0.9704537391662598, loss_a 0.712668776512146, loss_b 1.6559513807296753, lr 0.00059997865705288
iter 2510: loss 0.9866960048675537, loss_a 0.7023137211799622, loss_b 1.7449007034301758, lr 0.0005999784789012019
iter 2520: loss 0.8744812607765198, loss_a 0.6512840986251831, loss_b 1.3714933395385742, lr 0.0005999783000091159
iter 2530: loss 0.9546525478363037, loss_a 0.6905691623687744, loss_b 1.6715787649154663, lr 0.0005999781203766221
iter 2540: loss 0.974419116973877, loss_a 0.7010475397109985, loss_b 1.729738473892212, lr 0.0005999779400037211
iter 2550: loss 0.9534721374511719, loss_a 0.6854471564292908, loss_b 1.6288031339645386, lr 0.0005999777588904136
iter 2560: loss 0.995367169380188, loss_a 0.7266442775726318, loss_b 1.774420976638794, lr 0.0005999775770367001
iter 2570: loss 1.0161226987838745, loss_a 0.7103947997093201, loss_b 1.7888846397399902, lr 0.0005999773944425807
iter 2580: loss 0.9647865295410156, loss_a 0.6730930805206299, loss_b 1.7709808349609375, lr 0.0005999772111080564
iter 2590: loss 0.9057651162147522, loss_a 0.6468563079833984, loss_b 1.5652285814285278, lr 0.0005999770270331274
iter 2600: loss 0.9519262313842773, loss_a 0.7052545547485352, loss_b 1.5778589248657227, lr 0.0005999768422177941
iter 2610: loss 0.9928030967712402, loss_a 0.7023993730545044, loss_b 1.7808163166046143, lr 0.0005999766566620574
iter 2620: loss 0.9458661079406738, loss_a 0.6707665920257568, loss_b 1.73129141330719, lr 0.0005999764703659173
iter 2630: loss 0.9605720639228821, loss_a 0.6960982084274292, loss_b 1.5933215618133545, lr 0.0005999762833293749
iter 2640: loss 0.9692444801330566, loss_a 0.6964139938354492, loss_b 1.6889877319335938, lr 0.0005999760955524302
iter 2650: loss 0.9812887907028198, loss_a 0.7043957710266113, loss_b 1.7066302299499512, lr 0.0005999759070350841
iter 2660: loss 0.8801544904708862, loss_a 0.6209291219711304, loss_b 1.447142243385315, lr 0.0005999757177773369
iter 2670: loss 0.9556951522827148, loss_a 0.6957186460494995, loss_b 1.6079051494598389, lr 0.000599975527779189
iter 2680: loss 1.009338140487671, loss_a 0.730209231376648, loss_b 1.7780380249023438, lr 0.0005999753370406413
iter 2690: loss 0.9589077830314636, loss_a 0.7079229950904846, loss_b 1.5613285303115845, lr 0.000599975145561694
iter 2700: loss 0.9411894679069519, loss_a 0.6878390908241272, loss_b 1.5264034271240234, lr 0.0005999749533423477
iter 2710: loss 0.940386950969696, loss_a 0.6666855812072754, loss_b 1.6091662645339966, lr 0.0005999747603826031
iter 2720: loss 1.030234694480896, loss_a 0.7628597617149353, loss_b 1.656691551208496, lr 0.0005999745666824605
iter 2730: loss 0.9061717391014099, loss_a 0.669873833656311, loss_b 1.467218041419983, lr 0.0005999743722419204
iter 2740: loss 0.9416220188140869, loss_a 0.6820313930511475, loss_b 1.5720874071121216, lr 0.0005999741770609836
iter 2750: loss 0.928024411201477, loss_a 0.6844886541366577, loss_b 1.5201094150543213, lr 0.0005999739811396504
iter 2760: loss 0.925686776638031, loss_a 0.6788474917411804, loss_b 1.614791750907898, lr 0.0005999737844779215
iter 2770: loss 0.9613608121871948, loss_a 0.679579496383667, loss_b 1.765735387802124, lr 0.0005999735870757973
iter 2780: loss 0.9517579078674316, loss_a 0.6900956034660339, loss_b 1.6410882472991943, lr 0.0005999733889332784
iter 2790: loss 0.9632843732833862, loss_a 0.7008054256439209, loss_b 1.6865829229354858, lr 0.0005999731900503654
iter 2800: loss 0.9080365896224976, loss_a 0.6416268348693848, loss_b 1.540207862854004, lr 0.0005999729904270588
iter 2810: loss 0.9800876975059509, loss_a 0.6804948449134827, loss_b 1.783907175064087, lr 0.0005999727900633592
iter 2820: loss 0.9930316209793091, loss_a 0.7128874063491821, loss_b 1.6542088985443115, lr 0.000599972588959267
iter 2830: loss 0.9643411636352539, loss_a 0.6809081435203552, loss_b 1.7484408617019653, lr 0.0005999723871147828
iter 2840: loss 0.926018476486206, loss_a 0.6548082232475281, loss_b 1.637559175491333, lr 0.0005999721845299072
iter 2850: loss 0.9286648631095886, loss_a 0.6771473288536072, loss_b 1.582831621170044, lr 0.0005999719812046408
iter 2860: loss 0.9197741746902466, loss_a 0.6637328267097473, loss_b 1.5779708623886108, lr 0.0005999717771389842
iter 2870: loss 0.8938413262367249, loss_a 0.6287981271743774, loss_b 1.5532190799713135, lr 0.0005999715723329377
iter 2880: loss 0.8695225119590759, loss_a 0.6287937164306641, loss_b 1.4195114374160767, lr 0.0005999713667865022
iter 2890: loss 0.92615807056427, loss_a 0.6711713671684265, loss_b 1.6156049966812134, lr 0.0005999711604996779
iter 2900: loss 0.8974599242210388, loss_a 0.6630041599273682, loss_b 1.4240390062332153, lr 0.0005999709534724657
iter 2910: loss 0.8938993215560913, loss_a 0.610033392906189, loss_b 1.6273932456970215, lr 0.000599970745704866
iter 2920: loss 0.9581476449966431, loss_a 0.6863231658935547, loss_b 1.6991891860961914, lr 0.0005999705371968793
iter 2930: loss 0.9024717807769775, loss_a 0.6479695439338684, loss_b 1.5460450649261475, lr 0.0005999703279485064
iter 2940: loss 0.9003658294677734, loss_a 0.6465327739715576, loss_b 1.5875444412231445, lr 0.0005999701179597478
iter 2950: loss 0.9143478274345398, loss_a 0.6504478454589844, loss_b 1.5881484746932983, lr 0.0005999699072306039
iter 2960: loss 0.9227828979492188, loss_a 0.6587302684783936, loss_b 1.570669174194336, lr 0.0005999696957610754
iter 2970: loss 0.9514480829238892, loss_a 0.6880719661712646, loss_b 1.6947565078735352, lr 0.0005999694835511629
iter 2980: loss 0.8965075612068176, loss_a 0.6690670251846313, loss_b 1.3980157375335693, lr 0.0005999692706008669
iter 2990: loss 0.9405951499938965, loss_a 0.7060827016830444, loss_b 1.5139572620391846, lr 0.0005999690569101882
iter 3000: loss 0.9229971170425415, loss_a 0.6831384301185608, loss_b 1.5067466497421265, lr 0.000599968842479127
iter 3010: loss 0.9546937942504883, loss_a 0.7087833881378174, loss_b 1.4621485471725464, lr 0.0005999686273076843
iter 3020: loss 0.9521908760070801, loss_a 0.6941400766372681, loss_b 1.6564491987228394, lr 0.0005999684113958604
iter 3030: loss 0.9283677935600281, loss_a 0.6535218358039856, loss_b 1.6432089805603027, lr 0.000599968194743656
iter 3040: loss 0.9154746532440186, loss_a 0.651188850402832, loss_b 1.562588095664978, lr 0.0005999679773510718
iter 3050: loss 0.8935658931732178, loss_a 0.6332343816757202, loss_b 1.5180535316467285, lr 0.0005999677592181083
iter 3060: loss 0.9140061736106873, loss_a 0.6585481762886047, loss_b 1.563798189163208, lr 0.000599967540344766
iter 3070: loss 0.9202859997749329, loss_a 0.6419329643249512, loss_b 1.6014398336410522, lr 0.0005999673207310455
iter 3080: loss 0.9306105971336365, loss_a 0.6476048231124878, loss_b 1.6902776956558228, lr 0.0005999671003769476
iter 3090: loss 0.9171326756477356, loss_a 0.6617146730422974, loss_b 1.5656498670578003, lr 0.0005999668792824727
iter 3100: loss 0.934364378452301, loss_a 0.6772002577781677, loss_b 1.5673190355300903, lr 0.0005999666574476217
iter 3110: loss 0.9199527502059937, loss_a 0.6680454611778259, loss_b 1.4978933334350586, lr 0.0005999664348723949
iter 3120: loss 0.8783329129219055, loss_a 0.6329383254051208, loss_b 1.4356825351715088, lr 0.000599966211556793
iter 3130: loss 0.8738894462585449, loss_a 0.6366672515869141, loss_b 1.4256742000579834, lr 0.0005999659875008167
iter 3140: loss 0.9105908870697021, loss_a 0.6742382049560547, loss_b 1.4233245849609375, lr 0.0005999657627044665
iter 3150: loss 0.9273674488067627, loss_a 0.6573610901832581, loss_b 1.6449233293533325, lr 0.000599965537167743
iter 3160: loss 0.8955647349357605, loss_a 0.6313005089759827, loss_b 1.6132041215896606, lr 0.0005999653108906468
iter 3170: loss 0.8589581251144409, loss_a 0.6134629249572754, loss_b 1.4218627214431763, lr 0.0005999650838731788
iter 3180: loss 0.8973877429962158, loss_a 0.638211727142334, loss_b 1.5487598180770874, lr 0.0005999648561153394
iter 3190: loss 0.9405144453048706, loss_a 0.678374171257019, loss_b 1.5610101222991943, lr 0.0005999646276171292
iter 3200: loss 0.821321964263916, loss_a 0.5722214579582214, loss_b 1.3997279405593872, lr 0.000599964398378549
iter 3210: loss 0.9734855890274048, loss_a 0.7031644582748413, loss_b 1.7376012802124023, lr 0.0005999641683995991
iter 3220: loss 0.9202664494514465, loss_a 0.6573746204376221, loss_b 1.629549264907837, lr 0.0005999639376802804
iter 3230: loss 0.9033523797988892, loss_a 0.6350589990615845, loss_b 1.6021076440811157, lr 0.0005999637062205936
iter 3240: loss 0.896325409412384, loss_a 0.6367848515510559, loss_b 1.5775620937347412, lr 0.0005999634740205391
iter 3250: loss 0.8663510084152222, loss_a 0.620168924331665, loss_b 1.4782581329345703, lr 0.0005999632410801177
iter 3260: loss 0.9142733216285706, loss_a 0.6833681464195251, loss_b 1.4763151407241821, lr 0.0005999630073993298
iter 3270: loss 0.9399489164352417, loss_a 0.683418333530426, loss_b 1.5727530717849731, lr 0.0005999627729781764
iter 3280: loss 0.9056887626647949, loss_a 0.6553035974502563, loss_b 1.5195847749710083, lr 0.0005999625378166579
iter 3290: loss 0.9984259605407715, loss_a 0.7234731316566467, loss_b 1.7674654722213745, lr 0.000599962301914775
iter 3300: loss 0.982177734375, loss_a 0.7148438692092896, loss_b 1.6694036722183228, lr 0.0005999620652725284
iter 3310: loss 0.946007251739502, loss_a 0.660386323928833, loss_b 1.6177541017532349, lr 0.0005999618278899186
iter 3320: loss 0.8841252326965332, loss_a 0.6399215459823608, loss_b 1.4760830402374268, lr 0.0005999615897669464
iter 3330: loss 0.884508490562439, loss_a 0.6290441155433655, loss_b 1.5024847984313965, lr 0.0005999613509036125
iter 3340: loss 0.925936222076416, loss_a 0.643257200717926, loss_b 1.6045303344726562, lr 0.0005999611112999174
iter 3350: loss 0.8954583406448364, loss_a 0.6484697461128235, loss_b 1.4545775651931763, lr 0.0005999608709558618
iter 3360: loss 0.9110152721405029, loss_a 0.6370552778244019, loss_b 1.6516482830047607, lr 0.0005999606298714464
iter 3370: loss 0.9844014644622803, loss_a 0.7218773365020752, loss_b 1.7072596549987793, lr 0.0005999603880466718
iter 3380: loss 0.9544329643249512, loss_a 0.6578450202941895, loss_b 1.812620759010315, lr 0.0005999601454815387
iter 3390: loss 0.9213266372680664, loss_a 0.6680440902709961, loss_b 1.5965107679367065, lr 0.0005999599021760478
iter 3400: loss 0.8839116096496582, loss_a 0.6477076411247253, loss_b 1.4244972467422485, lr 0.0005999596581301998
iter 3410: loss 0.9219810962677002, loss_a 0.6685818433761597, loss_b 1.5615153312683105, lr 0.0005999594133439952
iter 3420: loss 0.9293224811553955, loss_a 0.6491626501083374, loss_b 1.73366117477417, lr 0.0005999591678174348
iter 3430: loss 0.8593696355819702, loss_a 0.6118908524513245, loss_b 1.5085502862930298, lr 0.0005999589215505193
iter 3440: loss 0.8876804709434509, loss_a 0.6274954676628113, loss_b 1.57977294921875, lr 0.0005999586745432492
iter 3450: loss 0.8824732303619385, loss_a 0.6574180126190186, loss_b 1.4269691705703735, lr 0.0005999584267956255
iter 3460: loss 0.9622238278388977, loss_a 0.673288881778717, loss_b 1.8164690732955933, lr 0.0005999581783076485
iter 3470: loss 0.9841936826705933, loss_a 0.7251059412956238, loss_b 1.6523436307907104, lr 0.0005999579290793193
iter 3480: loss 0.9690336585044861, loss_a 0.695855975151062, loss_b 1.6757670640945435, lr 0.0005999576791106381
iter 3490: loss 0.9223982095718384, loss_a 0.6513136625289917, loss_b 1.663379192352295, lr 0.0005999574284016059
iter 3500: loss 0.9113298654556274, loss_a 0.6520411968231201, loss_b 1.5962920188903809, lr 0.0005999571769522233
iter 3510: loss 0.9233280420303345, loss_a 0.6510143876075745, loss_b 1.5775197744369507, lr 0.000599956924762491
iter 3520: loss 0.9008026719093323, loss_a 0.6509101390838623, loss_b 1.5046768188476562, lr 0.0005999566718324098
iter 3530: loss 0.9886825680732727, loss_a 0.7219608426094055, loss_b 1.6698931455612183, lr 0.0005999564181619803
iter 3540: loss 0.8791625499725342, loss_a 0.6253731846809387, loss_b 1.4678584337234497, lr 0.0005999561637512031
iter 3550: loss 0.9845232963562012, loss_a 0.6872182488441467, loss_b 1.7499533891677856, lr 0.0005999559086000791
iter 3560: loss 0.9081661105155945, loss_a 0.6386901140213013, loss_b 1.5855257511138916, lr 0.0005999556527086087
iter 3570: loss 0.9208534359931946, loss_a 0.6501045227050781, loss_b 1.6070563793182373, lr 0.0005999553960767929
iter 3580: loss 0.8886917233467102, loss_a 0.6262720823287964, loss_b 1.522931694984436, lr 0.0005999551387046323
iter 3590: loss 0.9158333539962769, loss_a 0.6483456492424011, loss_b 1.6322970390319824, lr 0.0005999548805921275
iter 3600: loss 0.9099013209342957, loss_a 0.645095705986023, loss_b 1.5769202709197998, lr 0.0005999546217392795
iter 3610: loss 0.8897389769554138, loss_a 0.6352424025535583, loss_b 1.530502200126648, lr 0.0005999543621460887
iter 3620: loss 0.8656089305877686, loss_a 0.5899038314819336, loss_b 1.5583148002624512, lr 0.0005999541018125559
iter 3630: loss 0.910735011100769, loss_a 0.660621702671051, loss_b 1.553303599357605, lr 0.0005999538407386819
iter 3640: loss 0.9120352864265442, loss_a 0.6355810165405273, loss_b 1.740453839302063, lr 0.0005999535789244674
iter 3650: loss 0.9665969014167786, loss_a 0.6922216415405273, loss_b 1.6591746807098389, lr 0.000599953316369913
iter 3660: loss 0.8979381322860718, loss_a 0.6320194602012634, loss_b 1.586205244064331, lr 0.0005999530530750195
iter 3670: loss 0.9231229424476624, loss_a 0.659645676612854, loss_b 1.645106554031372, lr 0.0005999527890397876
iter 3680: loss 0.9278578162193298, loss_a 0.6660326719284058, loss_b 1.5909450054168701, lr 0.000599952524264218
iter 3690: loss 0.914905309677124, loss_a 0.6534627676010132, loss_b 1.5994597673416138, lr 0.0005999522587483117
iter 3700: loss 0.8818948268890381, loss_a 0.6247016191482544, loss_b 1.508016586303711, lr 0.000599951992492069
iter 3710: loss 0.9645131826400757, loss_a 0.674445390701294, loss_b 1.8290789127349854, lr 0.0005999517254954909
iter 3720: loss 0.9327600002288818, loss_a 0.6766003966331482, loss_b 1.6023571491241455, lr 0.000599951457758578
iter 3730: loss 0.9263302087783813, loss_a 0.6552740931510925, loss_b 1.663213849067688, lr 0.0005999511892813311
iter 3740: loss 0.9165458679199219, loss_a 0.6315612196922302, loss_b 1.6798748970031738, lr 0.000599950920063751
iter 3750: loss 0.9249254465103149, loss_a 0.667094349861145, loss_b 1.5738894939422607, lr 0.0005999506501058383
iter 3760: loss 0.9178171157836914, loss_a 0.638917863368988, loss_b 1.495107889175415, lr 0.0005999503794075938
iter 3770: loss 0.9228208065032959, loss_a 0.6432539224624634, loss_b 1.6678425073623657, lr 0.0005999501079690183
iter 3780: loss 0.9328018426895142, loss_a 0.6683833003044128, loss_b 1.6225144863128662, lr 0.0005999498357901125
iter 3790: loss 0.9282909631729126, loss_a 0.6410152912139893, loss_b 1.6426591873168945, lr 0.0005999495628708771
iter 3800: loss 0.9096490740776062, loss_a 0.6751296520233154, loss_b 1.459686517715454, lr 0.0005999492892113129
iter 3810: loss 0.8625404238700867, loss_a 0.6185961961746216, loss_b 1.4679814577102661, lr 0.0005999490148114207
iter 3820: loss 0.9355331063270569, loss_a 0.6633536219596863, loss_b 1.6915733814239502, lr 0.0005999487396712011
iter 3830: loss 0.946029782295227, loss_a 0.6803373694419861, loss_b 1.6838195323944092, lr 0.0005999484637906551
iter 3840: loss 0.9571534395217896, loss_a 0.7108789682388306, loss_b 1.6095337867736816, lr 0.000599948187169783
iter 3850: loss 0.9184982776641846, loss_a 0.6472329497337341, loss_b 1.6172047853469849, lr 0.0005999479098085861
iter 3860: loss 0.9221062064170837, loss_a 0.6677058339118958, loss_b 1.5598496198654175, lr 0.0005999476317070649
iter 3870: loss 0.8546279072761536, loss_a 0.6212078332901001, loss_b 1.3548266887664795, lr 0.0005999473528652203
iter 3880: loss 0.8410016298294067, loss_a 0.5996764898300171, loss_b 1.3793021440505981, lr 0.0005999470732830528
iter 3890: loss 0.9027756452560425, loss_a 0.6220496296882629, loss_b 1.6382701396942139, lr 0.0005999467929605633
iter 3900: loss 0.8902233839035034, loss_a 0.5982609987258911, loss_b 1.665651798248291, lr 0.0005999465118977527
iter 3910: loss 0.8737722635269165, loss_a 0.6110891699790955, loss_b 1.4971919059753418, lr 0.0005999462300946215
iter 3920: loss 0.905231237411499, loss_a 0.6404041051864624, loss_b 1.5694111585617065, lr 0.0005999459475511708
iter 3930: loss 0.9018982648849487, loss_a 0.6332491040229797, loss_b 1.4977384805679321, lr 0.0005999456642674011
iter 3940: loss 0.9063225388526917, loss_a 0.6471197605133057, loss_b 1.614165186882019, lr 0.0005999453802433132
